(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(0, 0, 0)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(0, 0, 0)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(187, 163, 226)
(0, 0, 0)
(0, 0, 0)
(0, 0, 0)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(0, 0, 0)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(230, 243, 136)
(0, 0, 0)
(0, 0, 0)
(0, 0, 0)
(0, 0, 0)
(0, 0, 0)
(0, 0, 0)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(233, 235, 237)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(226, 228, 230)
(233, 235, 237)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(229, 230, 233)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(248, 250, 253)
(64, 64, 64)
(28, 28, 28)
(28, 28, 28)
(28, 28, 28)
(28, 28, 28)
(28, 28, 28)
(28, 28, 28)
(28, 28, 28)
(28, 28, 28)
(28, 28, 28)
(97, 97, 97)
(60, 60, 60)
(60, 60, 60)
(60, 60, 60)
(60, 60, 60)
(60, 60, 60)
(60, 60, 60)
(60, 60, 60)
(60, 60, 60)
(60, 60, 60)
(60, 60, 60)
(60, 60, 60)
(60, 60, 60)
(60, 60, 60)
(60, 60, 60)
(63, 63, 63)
(99, 100, 100)
(126, 128, 129)
(148, 150, 152)
(130, 132, 134)
(103, 105, 105)
(67, 67, 67)
(60, 60, 60)
(60, 60, 60)
(67, 67, 67)
(158, 161, 164)
(215, 219, 223)
(215, 219, 223)
(164, 167, 170)
(62, 62, 62)
(60, 60, 60)
(60, 60, 60)
(60, 60, 60)
(60, 60, 60)
(60, 60, 60)
(60, 60, 60)
(60, 60, 60)
(60, 60, 60)
(60, 60, 60)
(69, 69, 69)
(28, 28, 28)
(28, 28, 28)
(28, 28, 28)
(28, 28, 28)
(28, 28, 28)
(28, 28, 28)
(28, 28, 28)
(28, 28, 28)
(28, 28, 28)
(28, 28, 28)
